time,amplitude
0.0,-0.8118655573169973
0.0010002000400080016,3.3589003433583673
0.002000400080016003,5.8191615872640075
0.0030006001200240046,9.981955491991814
0.004000800160032006,12.833912319405965
0.005001000200040008,15.017443771955472
0.006001200240048009,17.297841611959317
0.007001400280056011,19.09830136366126
0.008001600320064013,20.508821197729823
0.009001800360072015,20.499564779209695
0.010002000400080016,21.616810047574422
0.011002200440088018,19.808874494431755
0.012002400480096018,20.3917897216416
0.01300260052010402,17.30119138784575
0.014002800560112022,16.458788755288097
0.015003000600120024,15.498864568520316
0.016003200640128026,12.860922524488211
0.017003400680136026,10.883897462737526
0.01800360072014403,8.745147808509182
0.01900380076015203,6.4792620867018735
0.020004000800160033,3.369563568826526
0.021004200840168033,1.6998097314053056
0.022004400880176037,0.49880517556494114
0.023004600920184037,-0.5893496845688915
0.024004800960192037,-1.5745809855082955
0.02500500100020004,-2.463532137852833
0.02600520104020804,-2.8565042742784805
0.027005401080216044,-1.9200010676851584
0.028005601120224044,-2.207096401927463
0.029005801160232048,-1.5044772277620913
0.030006001200240048,-1.0329949798010614
0.03100620124024805,-0.23157925451049077
0.03200640128025605,1.2566603543126285
0.033006601320264055,2.617615634981341
0.03400680136027205,3.7165635259207157
0.035007001400280055,4.225557420773249
0.03600720144028806,4.036209459526194
0.03700740148029606,5.603646203872104
0.03800760152030406,4.649683484834698
0.03900780156031206,4.794107382788121
0.040008001600320066,4.68627669875836
0.04100820164032806,3.9335751441681244
0.042008401680336066,3.8188053112457836
0.04300860172034407,2.359226790919757
0.04400880176035207,0.9881380528606589
0.04500900180036007,-1.3144945155052041
0.04600920184036807,-2.6640690763672565
0.04700940188037608,-3.9386015768667457
0.048009601920384073,-7.0068951604570895
0.04900980196039208,-8.42077901469497
0.05001000200040008,-10.07134978651656
0.051010202040408084,-11.726312602097492
0.05201040208041608,-12.319055648111624
0.053010602120424084,-12.963200982642975
0.05401080216043209,-13.782249582826406
0.05501100220044009,-14.10886557259591
0.05601120224044809,-13.324215283905042
0.05701140228045609,-14.054448385987474
0.058011602320464095,-13.014266670104142
0.05901180236047209,-11.324836525578258
0.060012002400480095,-10.40501985402401
0.0610122024404881,-10.123958526965708
0.0620124024804961,-6.587138422706335
0.0630126025205041,-5.713218131869272
0.0640128025605121,-4.250453387442281
0.0650130026005201,-3.5060593506653546
0.06601320264052811,-2.0373378955939314
0.06701340268053611,0.14807897714444962
0.0680136027205441,0.6850852912105339
0.0690138027605521,1.3222001682062516
0.07001400280056011,2.2142767926580778
0.07101420284056811,1.2673654084030586
0.07201440288057612,2.201434262082007
0.07301460292058412,1.5200769870271797
0.07401480296059212,1.6748774380939206
0.07501500300060011,0.3559830255593344
0.07601520304060812,-0.6992036722203097
0.07701540308061612,-1.7222612945307874
0.07801560312062412,-1.8973574375824631
0.07901580316063213,-3.845274502710374
0.08001600320064013,-2.9004276019586146
0.08101620324064814,-4.269537989477715
0.08201640328065612,-4.322765739076338
0.08301660332066413,-5.419620860309357
0.08401680336067213,-4.6849935331015
0.08501700340068014,-1.9692552353576147
0.08601720344068814,-2.570172039271345
0.08701740348069614,-1.0836872652802036
0.08801760352070415,-0.5072643259010386
0.08901780356071214,1.0900592849185196
0.09001800360072014,3.7413924069954527
0.09101820364072814,6.864323045089633
0.09201840368073615,9.165780443517425
0.09301860372074415,10.468094738757221
0.09401880376075215,12.870051943048411
0.09501900380076016,15.220976367859116
0.09601920384076815,15.86835322989142
0.09701940388077615,18.661144261082686
0.09801960392078415,20.137246149327435
0.09901980396079216,20.933662557197447
0.10002000400080016,20.826205171079224
0.10102020404080816,20.299395465886633
0.10202040408081617,19.95590886282422
0.10302060412082417,18.50580683330261
0.10402080416083216,16.493065512000893
0.10502100420084017,14.833568544471634
0.10602120424084817,12.530038400096487
0.10702140428085617,11.295007598448283
0.10802160432086418,6.889818475698195
0.10902180436087218,4.263256558688996
0.11002200440088018,1.1324480878043264
0.11102220444088817,-2.1586991948459477
0.11202240448089618,-4.3392314508702325
0.11302260452090418,-7.796195381533591
0.11402280456091218,-9.70757778404624
0.11502300460092019,-11.316568175062237
0.11602320464092819,-12.72918826282916
0.1170234046809362,-13.469108443986933
0.11802360472094418,-14.212965470631659
0.11902380476095219,-15.789076742664202
0.12002400480096019,-13.715980994004404
0.1210242048409682,-14.22553862926691
0.1220244048809762,-10.681899963834333
0.1230246049209842,-10.909637530682692
0.1240248049609922,-10.700741923184111
0.1250250050010002,-8.774659685984268
0.1260252050410082,-6.748313024077477
0.1270254050810162,-4.165853634397164
0.1280256051210242,-3.3303256627821676
0.1290258051610322,-2.4240852068578262
0.1300260052010402,-0.8524494265261667
0.13102620524104822,-0.006680968750851973
0.13202640528105622,0.6994779294688916
0.13302660532106422,1.3856981120644243
0.13402680536107223,1.521860380844481
0.13502700540108023,0.9609031772074628
0.1360272054410882,-0.5930757871782484
0.1370274054810962,-1.3992291650792519
0.1380276055211042,-2.253206382718504
0.13902780556111222,-3.5062875316637574
0.14002800560112022,-5.342917084209187
0.14102820564112822,-6.157411600607839
0.14202840568113623,-8.335194070524558
0.14302860572114423,-9.703484906190393
0.14402880576115223,-11.024249908569802
0.14502900580116024,-11.43028940946744
0.14602920584116824,-12.605812505807382
0.14702940588117624,-12.16171534781488
0.14802960592118425,-12.270521604454656
0.14902980596119225,-11.596957909420139
0.15003000600120023,-11.049585971312217
0.15103020604120823,-9.908230258756145
0.15203040608121624,-8.484453289043312
0.15303060612122424,-5.967730749200755
0.15403080616123224,-3.459692652477446
0.15503100620124025,-0.8395642978431189
0.15603120624124825,0.878206382211718
0.15703140628125625,2.780772291423781
0.15803160632126426,5.378284584455505
0.15903180636127226,8.641408592542117
0.16003200640128026,10.55003308848385
0.16103220644128827,11.853914472023051
0.16203240648129627,14.345910331010813
0.16303260652130427,16.399105639167495
0.16403280656131225,15.350750331837386
0.16503300660132025,16.82232956365477
0.16603320664132826,16.56197505910623
0.16703340668133626,16.16199199913969
0.16803360672134426,15.166688469782144
0.16903380676135227,13.04607759813624
0.17003400680136027,12.489818930206017
0.17103420684136827,11.700774443492202
0.17203440688137628,9.420480419665022
0.17303460692138428,7.639866443336839
0.17403480696139229,7.7886187646240685
0.1750350070014003,4.2837529315202545
0.1760352070414083,4.192549976647868
0.1770354070814163,1.2494796027507729
0.17803560712142427,0.19544684113796545
0.17903580716143228,-0.38092826361317517
0.18003600720144028,-0.456445875576425
0.18103620724144828,-1.1343344937342201
0.1820364072814563,-1.6355156450716544
0.1830366073214643,-1.045885175288323
0.1840368073614723,-0.11233033221725364
0.1850370074014803,-0.2657452268615761
0.1860372074414883,0.578528144997082
0.1870374074814963,0.3514894075636882
0.1880376075215043,1.5959826400698942
0.1890378075615123,3.102394771512679
0.19003800760152031,4.407914444509949
0.19103820764152832,3.183661882952153
0.1920384076815363,4.595783022570641
0.1930386077215443,4.915661110749879
0.1940388077615523,5.001248854045922
0.1950390078015603,3.251749324894793
0.1960392078415683,2.7650771270043997
0.1970394078815763,2.4852039486885182
0.19803960792158432,0.31529766252074054
0.19903980796159232,-0.6333822795364873
0.20004000800160032,-2.3506040278654976
0.20104020804160833,-3.9327682788913956
0.20204040808161633,-6.280571059408724
0.20304060812162433,-7.715152725709812
0.20404080816163234,-9.809318348026382
0.20504100820164034,-11.055781271186296
0.20604120824164834,-13.065945650517246
0.20704140828165632,-14.724533924209755
0.20804160832166432,-15.10898509974588
0.20904180836167233,-15.808177568307498
0.21004200840168033,-16.16940175913543
0.21104220844168833,-15.157978267134197
0.21204240848169634,-15.36872199041465
0.21304260852170434,-14.648367385990309
0.21404280856171234,-13.600679028867665
0.21504300860172035,-12.669780625947768
0.21604320864172835,-9.99646438445969
0.21704340868173636,-7.9580444543960684
0.21804360872174436,-5.469903512733386
0.21904380876175236,-3.709392410177409
0.22004400880176037,-2.0780978665063436
0.22104420884176834,0.6132474327689329
0.22204440888177635,2.1823460673855837
0.22304460892178435,3.6852628828796705
0.22404480896179235,5.806496153660141
0.22504500900180036,6.351798301645772
0.22604520904180836,7.015474468551519
0.22704540908181636,6.699460217504862
0.22804560912182437,6.294565620299327
0.22904580916183237,6.280113352282759
0.23004600920184037,5.54203978030327
0.23104620924184838,4.742705145390722
0.23204640928185638,3.998674707781144
0.23304660932186438,2.681190997901861
0.2340468093618724,1.1864757135629205
0.23504700940188036,-0.06872032467595607
0.23604720944188837,-2.1137599509702425
0.23704740948189637,-2.0786050506236693
0.23804760952190437,-3.532108442634618
0.23904780956191238,-3.9144278419669214
0.24004800960192038,-3.941255814160593
0.24104820964192838,-4.2503306311910105
0.2420484096819364,-4.586236714925193
0.2430486097219444,-3.334049805465887
0.2440488097619524,-1.3925858675699885
0.2450490098019604,-0.5080552029273485
0.2460492098419684,0.754479962712243
0.2470494098819764,3.742735729336867
0.2480496099219844,5.146593660505852
0.24904980996199239,8.322564756559675
0.2500500100020004,10.258719825202464
0.2510502100420084,13.230792995764853
0.2520504100820164,14.144537003508175
0.2530506101220244,15.83644671784137
0.2540508101620324,18.361960062158033
0.2550510102020404,18.224931612228414
0.2560512102420484,19.789949976800177
0.2570514102820564,19.799111152577677
0.2580516103220644,20.75809604672365
0.2590518103620724,17.71827726954161
0.2600520104020804,17.108625909132453
0.26105221044208843,14.213642047831314
0.26205241048209643,13.077287481342374
0.26305261052210444,9.499428212786139
0.26405281056211244,7.405814581518216
0.26505301060212044,4.414930364062351
0.26605321064212845,1.7422061138789324
0.26705341068213645,-1.9338921414329786
0.26805361072214445,-4.784150203395023
0.26905381076215246,-7.710304694016729
0.27005401080216046,-10.323160545016457
0.2710542108421684,-13.048759963973138
0.2720544108821764,-14.26140253879821
0.2730546109221844,-16.207397983969976
0.2740548109621924,-16.881575958060903
0.2750550110022004,-18.10494022817112
0.2760552110422084,-17.7354734039067
0.27705541108221643,-17.122746542934504
0.27805561112222443,-16.698934967069302
0.27905581116223244,-15.795638178160091
0.28005601120224044,-14.63088303149136
0.28105621124224844,-12.530717552231312
0.28205641128225645,-10.64542091036986
0.28305661132226445,-8.586739809217866
0.28405681136227245,-7.033996544581824
0.28505701140228046,-4.467331764442486
0.28605721144228846,-2.820505561822873
0.28705741148229647,-1.4712468094114695
0.28805761152230447,-0.4183411983600332
0.28905781156231247,0.4805893432315659
0.2900580116023205,1.2856307568246548
0.2910582116423285,1.7206936826952892
0.2920584116823365,1.0461532398711328
0.2930586117223445,1.4135748387921627
0.2940588117623525,1.0716377389212466
0.2950590118023605,-0.19778873098134786
0.2960592118423685,-1.070868566744815
0.2970594118823765,-1.6603030853032785
0.2980596119223845,-1.247285447511582
0.29905981196239245,-2.6258340858100424
0.30006001200240046,-3.907892372651486
0.30106021204240846,-5.354813858288638
0.30206041208241646,-5.092205712046385
0.30306061212242447,-5.587221118975875
0.30406081216243247,-6.152912544518704
0.3050610122024405,-5.608522459508434
0.3060612122424485,-4.865961790691055
0.3070614122824565,-4.2573649161586715
0.3080616123224645,-2.463735864334692
0.3090618123624725,-1.9172126462122863
0.3100620124024805,-0.21637251901775179
0.3110622124424885,0.8801851491716368
0.3120624124824965,2.1839326449286474
0.3130626125225045,4.143488795881008
0.3140628125625125,6.265823190830143
0.3150630126025205,7.384905695876639
0.3160632126425285,9.141950023554951
0.3170634126825365,10.213612824994152
0.3180636127225445,10.836261269359076
0.3190638127625525,10.67072849535206
0.3200640128025605,11.39713844070604
0.32106421284256853,11.341790133423181
0.32206441288257653,11.15113407434224
0.32306461292258454,9.937199983725717
0.32406481296259254,9.7580091538184
0.32506501300260054,9.171615321435358
0.32606521304260855,7.25406606294325
0.32706541308261655,5.836255610399252
0.3280656131226245,3.2203806642905044
0.3290658131626325,2.3826067487230045
0.3300660132026405,1.3342709406010256
0.3310662132426485,-0.3370066517522572
0.3320664132826565,-0.49863219063728803
0.3330666133226645,-1.5088506058997497
0.3340668133626725,-1.8608202442377793
0.3350670134026805,-3.13592520657272
0.33606721344268853,-2.86891598159147
0.33706741348269653,-1.2826655727629848
